1447,366
1438,376.5
1432,390
1424.5,402
1417.5,415
1409.5,425
1402.5,436.5
1396,448.5
1387.5,460
1380,471.5
1373.5,483.5
1365,496
1359.5,507
1351.5,518.5
1341.5,528.5
1335.5,539.5
1332,549.5
1319.5,562
1311,572.5
1301.5,582
1295.5,592.5
1288,603.5
1283,613.5
1277.5,625.5
1272.5,635
1266,647.5
1261.5,658.5
1259.5,654
1264,642
1269.5,629.5
1273,619
1280,606.5
1285.5,597
1293,587.5
1299,575
1303,566.5
1311.5,555
1319.5,544.5
1331.5,536
1334,520.5
1340.5,510
1348.5,498.5
1357,486
1365.5,475
1374,464
1380,451.5
1385,439
1392,428
1401,418
1408,406.5
1416,395
1424.5,384
1433,371.5
1441,359.5
1448.5,347
1458,334.5
1465.5,323
1472.5,310.5
1479.5,297.5
1486,285
1491,277.5
1475.5,296
1467,309
1453,315
1449.5,332
1441,344.5
1432,356
1423.5,367.5
1415,379.5
1407.5,391.5
1399.5,403
1392,414
1384.5,424.5
1376.5,435
1368.5,447
1361,457.5
1353.5,469
1346,480.5
1337,492
1329.5,500.5
1325,513
1323,526.5
1310,545.5
1302,551.5
1298.5,561
1292,571.5
1287,584
1281,595.5
1276,605.5
